Wall time,Step,Value
1751698654.471989,3302400,6.506502628326416
1751698680.9152374,3307520,6.439078330993652
1751698695.2081287,3310080,7.206441402435303
1751698708.305772,3312640,7.369755744934082
1751698720.7991686,3315200,7.369755744934082
1751698748.30749,3320320,7.946139335632324
1751698789.359184,3328000,6.009185791015625
1751698801.9444811,3330560,6.009185791015625
1751698826.579221,3335680,5.948477745056152
1751698838.76676,3338240,5.929808616638184
1751698851.0227,3340800,6.189226150512695
1751698877.1680512,3345920,6.356593608856201
1751698931.0242622,3356160,6.645162582397461
1751698960.8445027,3361280,6.568926811218262
1751698976.1541862,3363840,6.500770092010498
1751699007.2137656,3368960,6.516326427459717
1751699021.7865613,3371520,6.52847957611084
1751699067.370663,3379200,5.456195831298828
1751699082.1977096,3381760,6.121787071228027
1751699159.9292738,3394560,6.1190667152404785
1751699174.7668347,3397120,6.187368392944336
1751699190.6455839,3399680,6.18691349029541
1751699207.969918,3402240,6.489053726196289
1751699240.1456432,3407360,6.449532985687256
1751699271.339582,3412480,6.689686298370361
1751699286.286832,3415040,6.755740642547607
1751699298.9998312,3417600,6.980373859405518
1751699312.238699,3420160,7.224330425262451
1751699327.6601949,3422720,7.928028106689453
1751699343.7035215,3425280,7.2358174324035645
1751699388.8955019,3432960,7.002313613891602
1751699435.2363155,3440640,8.057501792907715
1751699464.952497,3445760,8.126276969909668
1751699497.5484257,3450880,7.2215423583984375
1751699513.776487,3453440,7.3663458824157715
1751699529.8507476,3456000,7.540983200073242
1751699545.478991,3458560,7.960799694061279
1751699561.3460793,3461120,8.434480667114258
1751699622.663384,3471360,7.934399127960205
1751699674.4189618,3481600,6.954619884490967
1751699699.6082506,3486720,7.821342468261719
1751699715.82382,3489280,7.752830505371094
1751699762.47947,3496960,7.827023983001709
1751699778.266319,3499520,7.498709201812744
1751699794.0917919,3502080,6.380999565124512
1751699841.6821876,3509760,6.594802379608154
1751699885.1572497,3517440,7.152163028717041
1751699898.56855,3520000,7.108207702636719
1751699914.0607708,3522560,6.822873115539551
1751699943.474817,3527680,6.141412258148193
1751699957.5501604,3530240,6.2132368087768555
1751699970.4642837,3532800,6.623186111450195
1751700012.9175603,3540480,7.7613983154296875
1751700043.0815046,3545600,7.815981388092041
1751700058.1944525,3548160,7.907681941986084
1751700073.9733512,3550720,6.7873029708862305
1751700090.048504,3553280,6.705872535705566
1751700104.8357735,3555840,6.944687843322754
1751700117.9395475,3558400,6.944687843322754
1751700143.0680554,3563520,7.9715800285339355
1751700155.5105789,3566080,7.8205885887146
1751700194.8284836,3573760,8.425264358520508
1751700260.9360616,3586560,9.227984428405762
1751700449.4153,3617280,7.64089822769165
1751700464.8843246,3619840,7.74807071685791
1751700478.2307053,3622400,8.187349319458008
1751700491.032766,3624960,8.16372299194336
1751700548.088715,3635200,7.299827575683594
1751700590.6790938,3642880,7.507272720336914
1751700602.663844,3645440,7.507272720336914
1751700631.1720963,3650560,6.837428569793701
